id_left,primary_name_left,primary_category,alternate_category,id_right,primary_name_right,subtype,class,source_city,region,locality,zipcode,address,latitude,longitude,plc_source_dataset,plc_source_update_time,plc_source_confidence,bldg_dataset,bldg_update_time,bldg_confidence,is_office_by_pipeline
5b4b191c-e231-4d78-9ce8-c0a61cfd2ce9,Optum Clinic + Urgent Care,urgent_care_clinic,['health_and_medical'],,,,,houston,TX,Katy,77450.0,1463 S Mason Rd,29.76104624569416,-95.75140848755836,Microsoft,2015-03-25T20:29:56.160Z,0.77,,,,False
33012b2d-4119-4589-8656-210f5897be24,Optum Clinic + Urgent Care,urgent_care_clinic,['health_and_medical'],,,,,houston,TX,Houston,77077.0,13410 Briar Forest Dr Ste 190,29.75531503558159,-95.62603868544102,Microsoft,2015-03-25T21:32:05.290Z,0.77,,,,False
b3a7b2e2-6e48-4c46-9413-28b60f0accb7,Optum Clinic + Urgent Care,walk_in_clinic,"['doctor', 'medical_center', 'urgent_care_clinic', 'health_and_medical']",,,,,houston,TX,Houston,77095.0,7077 Highway 6 N,29.881549179553986,-95.64538143575191,Microsoft,2015-03-25T21:21:55.603Z,0.77,,,,False
4f2dd93f-323b-4361-b8fd-a13dc054b6da,UnitedHealthcare,insurance_agency,"['hospital', 'health_and_medical']",5a84c418-7f92-4e3e-a87f-72fb58d8dc4e,,commercial,commercial,houston,TX,Sugar Land,77478.0,14141 Southwest Fwy,29.613663,-95.6063704,meta,2025-06-02T07:00:00.000Z,0.9784508333782836,OpenStreetMap,2024-12-20T23:27:16.000Z,,False
b1553c2f-4553-4059-8b22-9f2f01cdf106,Jimmy Ta - UnitedHealthcare Licensed Sales Agent,insurance_agency,['professional_services'],406300c8-e21d-475e-9c24-b0e2963f941d,,,,houston,TX,Houston,77072.0,6111 Wilcrest Dr,29.714838,-95.5709596,meta,2025-06-02T07:00:00.000Z,0.9300613496932516,Microsoft ML Buildings,2023-09-01T00:00:00.000Z,0.9786999821662904,False
09608acb-0b9a-4870-bd0b-c44e447e1f26,Optum Clinic + Urgent Care,urgent_care_clinic,['health_and_medical'],,,,,houston,TX,Houston,77057.0,5749 San Felipe St,29.74994793534279,-95.47819331288338,Microsoft,2015-03-25T19:58:56.840Z,0.77,,,,False
3edb147f-9e63-4440-82e7-5acda6b8da8b,United Health Group,insurance_agency,['health_and_medical'],,,,,houston,TX,Houston,77027.0,2000 West Loop S,29.7468167,-95.4577121,meta,2025-06-02T07:00:00.000Z,0.9297091412742382,,,,False
f5b34b8e-3bdd-49c5-b466-36aee31e7452,Optum Clinic + Urgent Care,urgent_care_clinic,['health_and_medical'],,,,,houston,TX,Webster,77598.0,1507 W Bay Area Blvd Ste D,29.538465812802315,-95.14764927327631,Microsoft,2015-03-25T20:50:57.340Z,0.77,,,,False
fff1cfac-9c86-4643-84ef-256ea794c63b,Elizabeth Smith - UnitedHealthcare Licensed Sales Agent,insurance_agency,['professional_services'],67db7ca0-5d4e-475a-af23-cd31919e7acc,,,,houston,TX,Houston,77058.0,1100 E Nasa Pkwy,29.545549,-95.1033114,meta,2025-06-02T07:00:00.000Z,0.9415384615384615,Microsoft ML Buildings,2022-03-25T00:00:00.000Z,,False
9b52d9f4-fc07-4eba-897a-ccc3a2188869,Optum Care Breast Care,oncologist,"['laboratory_testing', 'hospital']",6e63ae21-eb16-4dab-b5d5-e6bff1b36fb0,,,,las-vegas,NV,Henderson,89052.0,3175 St Rose Pkwy,35.9990034,-115.1246529,meta,2025-06-02T07:00:00.000Z,0.7548172757475083,OpenStreetMap,2017-11-09T21:59:12.000Z,,False
