id_left,primary_name_left,primary_category,alternate_category,id_right,primary_name_right,subtype,class,source_city,region,locality,zipcode,address,latitude,longitude,plc_source_dataset,plc_source_update_time,plc_source_confidence,bldg_dataset,bldg_update_time,bldg_confidence,is_office_by_pipeline
5f10ebbe-921a-43a0-b1e1-34085b187127,Publix Cerner Clinic,grocery_store,['health_food_store'],,,,,lakeland,FL,Lakeland,,,28.0359219,-82.0189041,meta,2025-06-02T07:00:00.000Z,0.5662921348314607,,,,False
7fbbb777-c023-42fe-93ef-756545a3b986,Cerner Corporation,it_service_and_computer_repair,"['professional_services', 'bar']",ceb8bbfe-ba4d-45eb-a2a7-21dbd507fcd1,,commercial,commercial,kansas-city,MO,Lee's Summit,64086.0,777 NW Blue Pkwy,38.9319536,-94.3988999,meta,2025-06-02T07:00:00.000Z,0.9459263554653524,OpenStreetMap,2015-02-17T00:10:18.000Z,,False
41bbb560-3b3a-4f3c-acb2-aa044882aa86,Cerner Kids Learning Center,preschool,"['day_care_preschool', 'home_service']",655ec681-65f5-4cd7-b935-7389ee059ac7,Cerner Kids,,,kansas-city,MO,Kansas City,64137.0,10450 Hickman Mills Dr,38.9356531,-94.5291626,meta,2025-06-02T07:00:00.000Z,0.9784508333782836,OpenStreetMap,2020-02-11T01:53:50.000Z,,False
64f39204-54ba-4cb8-ac3d-fd2c33017871,Cerner Health Connections,doctor,"['bar', 'medical_service_organizations']",2606f7d3-806f-42c7-a02e-293594d7f312,UMB Bank,,,kansas-city,MO,Kansas City,64108.0,2401 Grand Ave,39.083265,-94.581267,meta,2025-06-02T07:00:00.000Z,0.5662921348314607,OpenStreetMap,2024-01-17T03:49:43.000Z,,False
7714171a-5f17-4d5e-9971-1e8a906d2537,Cerner Unified Govt WL,hospital,"['health_and_medical', 'doctor']",3a51bef8-bbbf-4384-8a87-82bcf62aa3c2,,,,kansas-city,KS,Kansas City,66101.0,800 Ann Ave,39.11392,-94.63003,meta,2025-06-02T07:00:00.000Z,0.4929396662387676,OpenStreetMap,2025-01-19T17:49:14.000Z,,False
aa173250-a124-4dcf-a47d-38dac73f7db2,Cerner Corporation,software_development,"['event_planning', 'business']",508845ef-1686-4462-8323-a27fab365955,,commercial,commercial,kansas-city,MO,Kansas City,64117.0,2800 Rock Creek Pkwy,39.1497614,-94.5457224,meta,2025-06-02T07:00:00.000Z,0.9300613496932516,OpenStreetMap,2020-01-17T23:32:50.000Z,,True
2e88b438-5de4-4d11-a3df-ea12e5cead89,Cerner KCX,event_planning,,2341a8f5-6b50-4ebf-99c6-79288a246414,,commercial,office,kansas-city,MO,North Kansas City,,,39.1501969,-94.5422688,meta,2025-06-02T07:00:00.000Z,0.3376623376623376,OpenStreetMap,2020-08-31T22:43:48.000Z,,True
5d1832b7-3f45-4fb6-8af8-9e65590beeef,Cerner Experience Center,event_planning,,2341a8f5-6b50-4ebf-99c6-79288a246414,,commercial,office,kansas-city,MO,North Kansas City,,,39.1500743,-94.5420498,meta,2025-06-02T07:00:00.000Z,0.3961437335670464,OpenStreetMap,2020-08-31T22:43:48.000Z,,True
08df2a6d-5cc7-48b7-86c9-a84a6c005b35,Cerner Healthcare Solutions,health_and_medical,"['hotel', 'laboratory_testing']",2c6f56a4-7a15-4987-9cc5-3e6db0a5109d,,,,minneapolis,MN,Minneapolis,55413.0,1300 Godward St NE,45.0017516,-93.215106,meta,2025-06-02T07:00:00.000Z,0.9300613496932516,OpenStreetMap,2020-11-24T03:50:56.000Z,,False
68e398e9-d50e-4993-834d-42da2721fedf,Cerner,event_planning,,87b4b9e4-2d9f-4881-b460-93357fe74d23,1812 N Moore,commercial,office,washington-dc,VA,Arlington,22209.0,1812 N Moore St,38.896487,-77.071936,meta,2025-06-02T07:00:00.000Z,0.4929396662387676,OpenStreetMap,2023-07-29T03:45:21.000Z,,True
e6468e52-4b9d-49da-a85e-6f7f65bdc931,Cerner Corporation,health_and_medical,"['software_development', 'health_department']",310e1336-db72-49ef-b61a-83db8c38709b,Siemens Medical Solutions,,,philadelphia,PA,Malvern,19355.0,51 Valley Stream Pkwy,40.0605629,-75.5210638,meta,2025-06-02T07:00:00.000Z,0.9784508333782836,OpenStreetMap,2019-02-21T23:52:14.000Z,,True
